filename,label,feature,value,z_score
english144.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.41760066,3.49
english359.wav,Human,F1frequency_sma3nz_amean,898.13904,3.49
portuguese36.wav,Human,loudness_sma3_stddevRisingSlope,10.582713,3.49
english58.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.5206745,3.49
korean21.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-64.34337,3.49
italian30.wav,Human,F1bandwidth_sma3nz_amean,1070.5306,3.49
arabic6.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-1.2058773,3.49
urdu5.wav,Human,jitterLocal_sma3nz_amean,0.04352273,3.48
english495.wav,Human,F3frequency_sma3nz_amean,3001.7458,3.48
2026-03-08 16-09-45.wav,AI,equivalentSoundLevel_dBp,-12.794512,3.48
english579.wav,Human,hammarbergIndexUV_sma3nz_amean,35.932552,3.48
japanese20.wav,Human,loudness_sma3_meanRisingSlope,19.40632,3.48
english352.wav,Human,equivalentSoundLevel_dBp,-12.813875,3.48
russian6.wav,Human,F1frequency_sma3nz_amean,897.1023,3.48
english97.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.41725856,3.48
mandarin32.wav,Human,jitterLocal_sma3nz_stddevNorm,2.9590037,3.47
turkish22.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,347.92368,3.47
2026-03-08 16-08-16.wav,AI,loudness_sma3_meanRisingSlope,19.373497,3.47
russian10.wav,Human,loudness_sma3_amean,1.090067,3.47
wu1.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.5196022,3.47
nepali9.wav,Human,jitterLocal_sma3nz_amean,0.04346087,3.47
mandarin36.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.5196206,3.47
english450.wav,Human,mfcc1_sma3_amean,-2.7463274,3.47
uzbek3.wav,Human,F2bandwidth_sma3nz_stddevNorm,0.5111396,3.47
maltese2.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.41555566,3.46
macedonian20.wav,Human,loudness_sma3_percentile80.0,1.7601699,3.46
english569.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,861.16077,3.46
english100.wav,Human,mfcc2_sma3_amean,30.170559,3.46
korean25.wav,Human,MeanVoicedSegmentLengthSec,0.33146667,3.46
french43.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,691.1,3.46
english457.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,347.68488,3.46
english115.wav,Human,mfcc2V_sma3nz_stddevNorm,-88.63122,3.46
mandarin19.wav,Human,spectralFlux_sma3_amean,0.63612026,3.46
arabic91.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.5191779,3.46
43d9cce1-2459-40fa-9fb0-4b51da70c909.wav,AI,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1394.0083,3.46
dutch43.wav,Human,jitterLocal_sma3nz_amean,0.04335781,3.46
519921a6-2804-4757-96d2-03942f6fc647.wav,AI,jitterLocal_sma3nz_stddevNorm,2.9544291,3.46
english113.wav,Human,loudness_sma3_stddevRisingSlope,10.528441,3.46
arabic17.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1391.5524,3.46
uzbek3.wav,Human,F1bandwidth_sma3nz_amean,1073.7275,3.45
norwegian3.wav,Human,hammarbergIndexV_sma3nz_amean,5.422836,3.45
15e4995d-a954-4722-a80f-4e8c4c1ae68e.wav,AI,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,858.5946,3.45
arabic99.wav,Human,jitterLocal_sma3nz_stddevNorm,2.953235,3.45
tajiki2.wav,Human,loudness_sma3_percentile20.0,0.4737748,3.45
spanish143.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.41454014,3.45
russian19.wav,Human,loudness_sma3_pctlrange0-2,1.4927748,3.45
english73.wav,Human,F1bandwidth_sma3nz_amean,1074.1323,3.45
filipino1.wav,Human,hammarbergIndexUV_sma3nz_amean,35.70662,3.44
english359.wav,Human,F1bandwidth_sma3nz_amean,1074.2175,3.44
2026-03-08 16-20-24.wav,AI,loudness_sma3_amean,1.0860438,3.44
pashto5.wav,Human,MeanUnvoicedSegmentLength,0.50989133,3.44
english169.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,857.404,3.44
english207.wav,Human,mfcc2V_sma3nz_stddevNorm,89.57268,3.44
english45.wav,Human,hammarbergIndexV_sma3nz_stddevNorm,1.6531522,3.44
english329.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-1.1989319,3.44
english169.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.31883967,3.44
english315.wav,Human,jitterLocal_sma3nz_amean,0.04324829,3.44
english169.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1386.2264,3.44
spanish72.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.0529207,3.44
greek11.wav,Human,spectralFlux_sma3_stddevNorm,1.5729052,3.44
kiswahili1.wav,Human,VoicedSegmentsPerSec,4.170486,3.44
uzbek3.wav,Human,mfcc2V_sma3nz_amean,-22.09466,3.44
finnish2.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-173.48053,3.43
tamil5.wav,Human,jitterLocal_sma3nz_amean,0.043190904,3.43
english440.wav,Human,mfcc2_sma3_amean,-15.068851,3.43
portuguese20.wav,Human,spectralFluxV_sma3nz_amean,0.9214004,3.43
english181.wav,Human,VoicedSegmentsPerSec,4.1648006,3.43
hindi16.wav,Human,shimmerLocaldB_sma3nz_amean,1.8031404,3.43
spanish29.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-171.95387,3.43
english214.wav,Human,mfcc3V_sma3nz_amean,44.400528,3.43
english501.wav,Human,loudness_sma3_percentile80.0,1.7526432,3.43
chaldean1.wav,Human,F1bandwidth_sma3nz_amean,1075.226,3.43
english45.wav,Human,alphaRatioV_sma3nz_amean,1.7060509,3.43
dutch15.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,855.95337,3.43
catalan3.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-1.1984355,3.43
macedonian25.wav,Human,loudness_sma3_pctlrange0-2,1.4877872,3.42
urdu11.wav,Human,loudness_sma3_percentile20.0,0.47091594,3.42
bambara4.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,684.787,3.42
french15.wav,Human,jitterLocal_sma3nz_amean,0.043109883,3.42
2026-03-08 16-08-16.wav,AI,StddevUnvoicedSegmentLength,0.5688409,3.42
dutch32.wav,Human,StddevUnvoicedSegmentLength,0.569387,3.42
amharic4.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.41264898,3.42
english147.wav,Human,slopeV0-500_sma3nz_amean,-0.06414926,3.42
c2e50162-678b-473b-b61d-ecc5acd82bdf.wav,AI,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,853.0493,3.42
english495.wav,Human,mfcc1V_sma3nz_stddevNorm,2.577687,3.42
macedonian26.wav,Human,F1bandwidth_sma3nz_amean,1075.9319,3.42
uzbek2.wav,Human,jitterLocal_sma3nz_stddevNorm,2.9395096,3.42
english144.wav,Human,loudness_sma3_amean,1.0824847,3.42
english562.wav,Human,mfcc3V_sma3nz_stddevNorm,-73.54174,3.42
english298.wav,Human,loudness_sma3_amean,1.0827246,3.42
arabic27.wav,Human,MeanUnvoicedSegmentLength,0.5074324,3.41
fataluku1.wav,Human,loudness_sma3_percentile20.0,0.47046164,3.41
lithuanian4.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,683.31525,3.41
english45.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.41191396,3.41
english315.wav,Human,loudness_sma3_pctlrange0-2,1.4856423,3.41
2026-03-08 16-18-01.wav,AI,loudness_sma3_stddevFallingSlope,9.147233,3.41
2026-03-08 16-08-16.wav,AI,loudness_sma3_meanFallingSlope,15.195846,3.41
arabic20.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.31765294,3.41
english80.wav,Human,jitterLocal_sma3nz_stddevNorm,2.9329321,3.41
farsi12.wav,Human,slopeV500-1500_sma3nz_stddevNorm,28.806988,3.4
english439.wav,Human,VoicedSegmentsPerSec,4.1480823,3.4
english26.wav,Human,F1frequency_sma3nz_amean,891.1598,3.4
english479.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-1.0933455,3.4
english503.wav,Human,loudness_sma3_amean,1.08001,3.4
english59.wav,Human,F1frequency_sma3nz_amean,891.426,3.4
spanish21.wav,Human,alphaRatioUV_sma3nz_amean,-25.680283,3.4
english57.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.4107056,3.4
english152.wav,Human,slopeV500-1500_sma3nz_amean,0.007844627,3.4
2026-03-08 16-10-31.wav,AI,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1375.5615,3.4
english145.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,13.947616,3.4
15e4995d-a954-4722-a80f-4e8c4c1ae68e.wav,AI,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1375.5472,3.4
english112.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-1.1947131,3.4
finnish2.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-171.33296,3.39
kiswahili1.wav,Human,mfcc2_sma3_amean,29.655283,3.39
russian10.wav,Human,loudness_sma3_percentile80.0,1.7439492,3.39
english352.wav,Human,loudness_sma3_percentile50.0,0.98349404,3.39
spanish67.wav,Human,shimmerLocaldB_sma3nz_stddevNorm,1.2774374,3.39
faroese1.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-171.349,3.39
english158.wav,Human,mfcc4_sma3_stddevNorm,-439.52405,3.39
farsi6.wav,Human,jitterLocal_sma3nz_stddevNorm,2.9211795,3.38
english52.wav,Human,jitterLocal_sma3nz_amean,0.04285972,3.38
spanish29.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-172.65398,3.38
english331.wav,Human,loudness_sma3_stddevFallingSlope,9.11492,3.38
english265.wav,Human,equivalentSoundLevel_dBp,-13.098,3.38
mandarin51.wav,Human,spectralFluxUV_sma3nz_amean,0.4665785,3.38
turkish16.wav,Human,alphaRatioV_sma3nz_amean,1.4944745,3.38
chaldean1.wav,Human,hammarbergIndexV_sma3nz_amean,5.775471,3.38
tajiki1.wav,Human,F1frequency_sma3nz_amean,890.0808,3.38
f5fb47ad-e9b6-410d-8c62-f66131ddbc9b.wav,AI,slopeUV500-1500_sma3nz_amean,0.033478785,3.38
finnish2.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-172.20287,3.37
english378.wav,Human,F2frequency_sma3nz_stddevNorm,0.09499436,3.37
spanish141.wav,Human,jitterLocal_sma3nz_amean,0.042794816,3.37
english204.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1365.4115,3.37
german10.wav,Human,MeanUnvoicedSegmentLength,0.50416666,3.37
english178.wav,Human,jitterLocal_sma3nz_stddevNorm,2.9174252,3.37
english110.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.3158328,3.37
english270.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,340.40344,3.37
a4c43d3b-9cc2-4fe6-afb9-2fca0b55b286.wav,AI,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1365.9292,3.37
90a080a0-44d0-4c6a-a459-86146c2af768.wav,AI,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1365.9292,3.37
cantonese15.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.51462424,3.37
english317.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,14.070473,3.37
english485.wav,Human,jitterLocal_sma3nz_amean,0.042793997,3.37
english495.wav,Human,equivalentSoundLevel_dBp,-33.685764,3.36
portuguese46.wav,Human,hammarbergIndexUV_sma3nz_amean,35.225792,3.36
russian10.wav,Human,loudness_sma3_percentile50.0,0.9789051,3.36
korean46.wav,Human,loudness_sma3_meanRisingSlope,19.0724,3.36
english241.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.51424104,3.36
english369.wav,Human,spectralFluxV_sma3nz_amean,0.9098896,3.36
thai10.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,842.75287,3.36
portuguese35.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,842.4428,3.36
macedonian13.wav,Human,loudness_sma3_stddevFallingSlope,9.073512,3.36
sarua1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1363.6537,3.36
2026-03-08 16-10-31.wav,AI,loudness_sma3_meanFallingSlope,15.064149,3.36
english276.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-1.0870758,3.35
japanese2.wav,Human,shimmerLocaldB_sma3nz_stddevNorm,1.2710524,3.35
burmese1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,674.5179,3.35
cantonese12.wav,Human,hammarbergIndexV_sma3nz_amean,5.9718723,3.35
2026-03-08 16-10-31.wav,AI,mfcc3V_sma3nz_amean,43.731636,3.35
korean46.wav,Human,spectralFlux_sma3_amean,0.62452817,3.35
ebira1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,840.07904,3.35
english145.wav,Human,MeanUnvoicedSegmentLength,0.5018919,3.35
bulgarian4.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.4067484,3.35
turkish34.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-1.1866766,3.34
macedonian13.wav,Human,spectralFlux_sma3_amean,0.6235579,3.34
english25.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1355.6656,3.34
english495.wav,Human,spectralFlux_sma3_stddevNorm,1.556731,3.34
german28.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,50.77035,3.34
faroese1.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-171.8103,3.34
c2e50162-678b-473b-b61d-ecc5acd82bdf.wav,AI,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1355.2493,3.34
english317.wav,Human,F1frequency_sma3nz_amean,887.09955,3.34
macedonian8.wav,Human,loudness_sma3_stddevRisingSlope,10.348706,3.34
macedonian7.wav,Human,loudness_sma3_percentile50.0,0.97523856,3.34
malay5.wav,Human,mfcc4_sma3_amean,-27.110394,3.34
spanish29.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-171.69672,3.34
english218.wav,Human,VoicedSegmentsPerSec,4.112983,3.33
hungarian2.wav,Human,F1frequency_sma3nz_amean,886.12384,3.33
hindi2.wav,Human,hammarbergIndexV_sma3nz_amean,6.0347867,3.33
english317.wav,Human,spectralFluxV_sma3nz_amean,0.90668494,3.33
english314.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-1.0851622,3.33
spanish56.wav,Human,jitterLocal_sma3nz_amean,0.042559296,3.33
vietnamese17.wav,Human,jitterLocal_sma3nz_stddevNorm,2.9015038,3.33
english169.wav,Human,F1bandwidth_sma3nz_amean,1083.0123,3.33
english26.wav,Human,F1bandwidth_sma3nz_amean,1084.2295,3.32
faroese1.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-171.7687,3.32
english420.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-170.29048,3.32
english231.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,668.2731,3.32
arabic99.wav,Human,MeanVoicedSegmentLengthSec,0.3252857,3.32
english469.wav,Human,HNRdBACF_sma3nz_amean,-1.1188656,3.32
miskito11.wav,Human,MeanVoicedSegmentLengthSec,0.32516664,3.32
english336.wav,Human,slopeV500-1500_sma3nz_amean,0.007229651,3.32
macedonian15.wav,Human,loudness_sma3_stddevRisingSlope,10.306907,3.32
english564.wav,Human,F1frequency_sma3nz_amean,885.7312,3.32
german10.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.370844,3.31
portuguese36.wav,Human,loudness_sma3_percentile50.0,0.97090405,3.31
bosnian5.wav,Human,mfcc2V_sma3nz_stddevNorm,86.10076,3.31
taishan1.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,832.84576,3.31
english70.wav,Human,loudness_sma3_percentile80.0,1.7227632,3.31
english144.wav,Human,loudness_sma3_percentile80.0,1.7247334,3.31
tagalog17.wav,Human,mfcc3_sma3_stddevNorm,-352.65436,3.31
english269.wav,Human,loudness_sma3_percentile20.0,0.46204704,3.31
greek8.wav,Human,F1frequency_sma3nz_amean,883.71924,3.3
chaldean1.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.31293595,3.3
bulgarian6.wav,Human,hammarbergIndexUV_sma3nz_amean,34.82617,3.3
portuguese13.wav,Human,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,15.358067,3.3
2026-03-08 16-20-24.wav,AI,loudness_sma3_meanRisingSlope,18.88049,3.3
filipino1.wav,Human,spectralFluxV_sma3nz_stddevNorm,0.27786565,3.3
korean21.wav,Human,spectralFluxUV_sma3nz_amean,0.4598667,3.3
portuguese36.wav,Human,mfcc1V_sma3nz_amean,8.792158,3.3
khmer7.wav,Human,mfcc2_sma3_amean,29.11256,3.3
french13.wav,Human,equivalentSoundLevel_dBp,-13.354762,3.3
english97.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.51071656,3.29
english7.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-171.2288,3.29
serbian4.wav,Human,StddevUnvoicedSegmentLength,0.55670726,3.29
english501.wav,Human,loudness_sma3_amean,1.0624996,3.29
macedonian15.wav,Human,loudness_sma3_meanFallingSlope,14.904766,3.29
french3.wav,Human,hammarbergIndexUV_sma3nz_amean,34.79551,3.29
mandarin16.wav,Human,loudness_sma3_percentile80.0,1.7195995,3.29
english289.wav,Human,mfcc4_sma3_amean,-26.746746,3.29
macedonian13.wav,Human,loudness_sma3_percentile80.0,1.719253,3.29
macedonian20.wav,Human,spectralFluxV_sma3nz_amean,0.899422,3.29
macedonian5.wav,Human,loudness_sma3_percentile50.0,0.9682727,3.29
oriya2.wav,Human,F1bandwidth_sma3nz_amean,1086.4125,3.29
turkish16.wav,Human,mfcc4V_sma3nz_amean,-40.351124,3.29
ibibio3.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.402496,3.29
finnish2.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-0.3478175,3.29
thai10.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,0.40191054,3.29
english145.wav,Human,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,12.964561,3.28
bai1.wav,Human,slopeUV500-1500_sma3nz_amean,0.032597363,3.28
taishan1.wav,Human,alphaRatioV_sma3nz_stddevNorm,-4.7677794,3.28
94e0b858-8df0-43bb-a557-4155a5e179ab.wav,AI,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,333.49484,3.28
catalan3.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-71.463326,3.28
077515f3-8e88-45f8-b0d3-77bf716945ef.wav,AI,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,333.49484,3.28
portuguese46.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-170.76328,3.28
khmer6.wav,Human,F3bandwidth_sma3nz_stddevNorm,0.51017964,3.28
english105.wav,Human,loudness_sma3_meanFallingSlope,14.8675,3.28
english469.wav,Human,mfcc1_sma3_amean,-1.6092805,3.28
english349.wav,Human,mfcc1_sma3_amean,-1.5838717,3.28
english45.wav,Human,slopeV500-1500_sma3nz_amean,0.006893308,3.28
89ac58d3-3e7b-45e0-8a36-efc0bb7ed3fd.wav,AI,jitterLocal_sma3nz_amean,0.042252235,3.28
english314.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-1.1788917,3.27
sinhala6.wav,Human,loudness_sma3_stddevRisingSlope,10.231139,3.27
english422.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1334.3254,3.27
portuguese36.wav,Human,F2frequency_sma3nz_amean,1940.1404,3.27
english85.wav,Human,hammarbergIndexV_sma3nz_amean,40.79619,3.27
macedonian25.wav,Human,loudness_sma3_meanFallingSlope,14.854902,3.27
finnish5.wav,Human,shimmerLocaldB_sma3nz_amean,1.7732962,3.27
portuguese12.wav,Human,mfcc3_sma3_amean,35.098183,3.27
spanish68.wav,Human,loudness_sma3_percentile50.0,0.9648199,3.27
spanish56.wav,Human,hammarbergIndexV_sma3nz_amean,6.3488865,3.27
mandarin30.wav,Human,HNRdBACF_sma3nz_amean,-1.0044173,3.27
portuguese46.wav,Human,alphaRatioUV_sma3nz_amean,-24.978111,3.27
filipino1.wav,Human,spectralFlux_sma3_amean,0.6157412,3.27
english336.wav,Human,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,15.284054,3.27
portuguese35.wav,Human,logRelF0-H1-H2_sma3nz_amean,-10.512702,3.27
filipino1.wav,Human,alphaRatioUV_sma3nz_amean,-24.972597,3.27
swedish6.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-170.59982,3.27
korean9.wav,Human,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,15.244494,3.26
ibibio3.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.3769283,3.26
portuguese46.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-169.3182,3.26
english450.wav,Human,F2frequency_sma3nz_amean,1939.2615,3.26
russian27.wav,Human,loudness_sma3_pctlrange0-2,1.4520792,3.26
english249.wav,Human,loudness_sma3_stddevNorm,0.3559124,3.26
german10.wav,Human,F2amplitudeLogRelF0_sma3nz_stddevNorm,-0.35885262,3.26
spanish18.wav,Human,jitterLocal_sma3nz_stddevNorm,2.8718796,3.26
macedonian11.wav,Human,loudness_sma3_stddevFallingSlope,8.93647,3.26
tamil5.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.0320535,3.26
english50.wav,Human,loudness_sma3_pctlrange0-2,1.4516486,3.26
arabic66.wav,Human,mfcc3V_sma3nz_amean,-13.251303,3.26
english147.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,658.4978,3.26
english173.wav,Human,F1bandwidth_sma3nz_amean,1088.3378,3.26
english486.wav,Human,spectralFlux_sma3_amean,0.6153229,3.26
romanian18.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-1.1772792,3.26
malay5.wav,Human,loudness_sma3_pctlrange0-2,1.4523172,3.26
portuguese13.wav,Human,logRelF0-H1-A3_sma3nz_amean,2.0022576,3.25
english579.wav,Human,alphaRatioUV_sma3nz_amean,-24.874619,3.25
english548.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,657.4387,3.25
swedish8.wav,Human,loudness_sma3_percentile20.0,0.45679238,3.25
hungarian2.wav,Human,F2frequency_sma3nz_stddevNorm,0.09693959,3.25
vietnamese9.wav,Human,jitterLocal_sma3nz_amean,0.042085618,3.25
mandarin30.wav,Human,F1frequency_sma3nz_amean,880.23083,3.25
polish30.wav,Human,mfcc3V_sma3nz_amean,-13.127077,3.25
german10.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-0.3513566,3.25
urdu11.wav,Human,loudness_sma3_percentile50.0,0.9623442,3.25
english202.wav,Human,spectralFluxV_sma3nz_stddevNorm,1.0314548,3.25
english369.wav,Human,loudness_sma3_meanFallingSlope,14.813596,3.25
spanish15.wav,Human,spectralFlux_sma3_stddevNorm,0.43452504,3.24
english369.wav,Human,spectralFlux_sma3_amean,0.6128478,3.24
swedish6.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-170.46251,3.24
faroese1.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.38046023,3.24
english317.wav,Human,F2frequency_sma3nz_amean,1938.2112,3.24
somali6.wav,Human,spectralFluxV_sma3nz_amean,0.8917741,3.24
spanish129.wav,Human,StddevVoicedSegmentLengthSec,0.25424826,3.24
dutch27.wav,Human,jitterLocal_sma3nz_stddevNorm,2.8632417,3.24
spanish83.wav,Human,loudness_sma3_stddevNorm,1.1386868,3.24
arabic86.wav,Human,loudness_sma3_meanRisingSlope,18.722403,3.24
czech3.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1322.4202,3.23
finnish5.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,329.71167,3.23
japanese17.wav,Human,spectralFluxV_sma3nz_amean,0.89006835,3.23
portuguese20.wav,Human,loudness_sma3_pctlrange0-2,1.4442391,3.23
3d828b92-9441-4baf-828d-c88f106ed337.wav,AI,mfcc2V_sma3nz_stddevNorm,84.1404,3.23
spanish23.wav,Human,loudness_sma3_percentile20.0,0.45484686,3.23
kikongo2.wav,Human,MeanUnvoicedSegmentLength,0.49263155,3.23
turkish16.wav,Human,loudness_sma3_amean,1.0538082,3.23
arabic12.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.3102035,3.23
english7.wav,Human,F1amplitudeLogRelF0_sma3nz_amean,-168.90758,3.23
english495.wav,Human,F3frequency_sma3nz_stddevNorm,0.057342164,3.23
spanish155.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1322.2693,3.23
mandarin7.wav,Human,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,1322.0569,3.23
english501.wav,Human,loudness_sma3_meanRisingSlope,18.681932,3.23
hindi2.wav,Human,alphaRatioUV_sma3nz_amean,10.680165,3.23
2026-03-08 16-08-16.wav,AI,spectralFlux_sma3_amean,0.61193055,3.23
macedonian9.wav,Human,loudness_sma3_percentile50.0,0.9575736,3.22
english7.wav,Human,F2amplitudeLogRelF0_sma3nz_amean,-169.90483,3.22
arabic86.wav,Human,spectralFluxV_sma3nz_amean,0.8896644,3.22
english97.wav,Human,shimmerLocaldB_sma3nz_amean,1.7627947,3.22
portuguese22.wav,Human,MeanVoicedSegmentLengthSec,0.32083333,3.22
spanish105.wav,Human,equivalentSoundLevel_dBp,-13.59833,3.22
english443.wav,Human,F2frequency_sma3nz_amean,1936.9498,3.22
slovak4.wav,Human,StddevUnvoicedSegmentLength,0.55011123,3.22
english75.wav,Human,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,329.07895,3.22
french32.wav,Human,StddevVoicedSegmentLengthSec,0.2532796,3.22
english7.wav,Human,F3amplitudeLogRelF0_sma3nz_stddevNorm,-0.35511228,3.22
finnish5.wav,Human,mfcc2V_sma3nz_amean,-20.328743,3.22
tajiki1.wav,Human,jitterLocal_sma3nz_amean,0.0418496,3.22
english154.wav,Human,loudness_sma3_percentile50.0,0.95788467,3.22
finnish5.wav,Human,mfcc2_sma3_amean,-13.706094,3.22
english56.wav,Human,logRelF0-H1-A3_sma3nz_stddevNorm,-9.105063,3.22
korean46.wav,Human,loudness_sma3_percentile50.0,0.9577627,3.22
english9.wav,Human,mfcc3V_sma3nz_amean,-12.873027,3.22
d9d59395-2b06-449a-9c24-138e6ab01349.wav,AI,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,817.0428,3.22
english286.wav,Human,mfcc4_sma3_stddevNorm,418.40872,3.22
english452.wav,Human,alphaRatioV_sma3nz_amean,-30.166674,3.21
finnish2.wav,Human,F1amplitudeLogRelF0_sma3nz_stddevNorm,-0.38378972,3.21
ewe1.wav,Human,F1bandwidth_sma3nz_stddevNorm,0.309661,3.21
chaldean1.wav,Human,alphaRatioV_sma3nz_amean,0.65471053,3.21
portuguese46.wav,Human,F3amplitudeLogRelF0_sma3nz_amean,-170.13527,3.21
